Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2023-07-24,5595000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/tom-kristensens-vej-13-2300-koebenhavn-s-01017547__13_______,Tom Kristensens Vej 13 2300 København S,Tom Kristensens Vej 13 2300,115.0,55.6603787,12.5855605,København,Rækkehus,,
2016-04-27,3900000,"Solgt, Fri handel",1900,https://www.boligsiden.dk/adresse/broenshoejholms-alle-14-2700-broenshoej-01010936__14_______,Brønshøjholms Allé 14 2700 Brønshøj,Brønshøjholms Allé 14 2700,91.0,55.7056165,12.501996,København,Rækkehus,,
2020-05-22,8010000,"Solgt, Fri handel",1886,https://www.boligsiden.dk/adresse/jerichausgade-34-1777-koebenhavn-v-01013396__34_______,Jerichausgade 34 1777 København V,Jerichausgade 34 1777,140.0,55.66722189999999,12.537595,København,Rækkehus,,
2022-06-21,5100000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/robert-jacobsens-vej-12b-2300-koebenhavn-s-01015894_12b_______,Robert Jacobsens Vej 12B 2300 København S,Robert Jacobsens Vej 12B 2300,102.0,55.6235917,12.5737653,København,Rækkehus,,
2015-06-02,3899000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/robert-jacobsens-vej-12b-2300-koebenhavn-s-01015894_12b_______,Robert Jacobsens Vej 12B 2300 København S,Robert Jacobsens Vej 12B 2300,102.0,55.6235917,12.5737653,København,Rækkehus,,
2017-06-05,4750000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/retortvej-32a-2500-valby-01015808_32a_______,Retortvej 32A 2500 Valby,Retortvej 32A 2500,140.0,55.6542085,12.501317,København,Rækkehus,,
2016-12-20,537500,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/retortvej-32a-2500-valby-01015808_32a_______,Retortvej 32A 2500 Valby,Retortvej 32A 2500,140.0,55.6542085,12.501317,København,Rækkehus,,
2015-11-15,2150000,"Solgt, Fri handel""}]",2016,https://www.boligsiden.dk/adresse/retortvej-32a-2500-valby-01015808_32a_______,Retortvej 32A 2500 Valby,Retortvej 32A 2500,140.0,55.6542085,12.501317,København,Rækkehus,,
2019-02-19,4000000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/oxford-have-11-2300-koebenhavn-s-01015386__11_______,Oxford Have 11 2300 København S,Oxford Have 11 2300,100.0,55.64172989999999,12.6081598,København,Rækkehus,,
2015-07-28,4250000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/poul-reumerts-vej-23-2500-valby-01015587__23_______,Poul Reumerts Vej 23 2500 Valby,Poul Reumerts Vej 23 2500,125.0,55.657156,12.5095379,København,Rækkehus,,
2022-10-21,5575000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/clara-pontoppidans-vej-69-2500-valby-01011166__69_______,Clara Pontoppidans Vej 69 2500 Valby,Clara Pontoppidans Vej 69 2500,127.0,55.6577016,12.5105383,København,Rækkehus,,
2017-06-30,4475000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/clara-pontoppidans-vej-69-2500-valby-01011166__69_______,Clara Pontoppidans Vej 69 2500 Valby,Clara Pontoppidans Vej 69 2500,127.0,55.6577016,12.5105383,København,Rækkehus,,
2015-06-19,4110000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/clara-pontoppidans-vej-69-2500-valby-01011166__69_______,Clara Pontoppidans Vej 69 2500 Valby,Clara Pontoppidans Vej 69 2500,127.0,55.6577016,12.5105383,København,Rækkehus,,
2021-08-26,10700000,"Solgt, Fri handel",1950,https://www.boligsiden.dk/adresse/kong-volmers-vej-14-2300-koebenhavn-s-01013884__14_______,Kong Volmers Vej 14 2300 København S,Kong Volmers Vej 14 2300,105.0,55.6578035,12.6330364,København,Rækkehus,,
2015-10-06,5725000,"Solgt, Fri handel",1950,https://www.boligsiden.dk/adresse/kong-volmers-vej-14-2300-koebenhavn-s-01013884__14_______,Kong Volmers Vej 14 2300 København S,Kong Volmers Vej 14 2300,105.0,55.6578035,12.6330364,København,Rækkehus,,
2023-05-14,5175000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/doris-lessings-vej-57a-2300-koebenhavn-s-01011310_57a_______,Doris Lessings Vej 57A 2300 København S,Doris Lessings Vej 57A 2300,129.0,55.6375963,12.5753867,København,Rækkehus,,
2015-12-17,3845000,"Solgt, Fri handel""}]",2016,https://www.boligsiden.dk/adresse/doris-lessings-vej-57a-2300-koebenhavn-s-01011310_57a_______,Doris Lessings Vej 57A 2300 København S,Doris Lessings Vej 57A 2300,129.0,55.6375963,12.5753867,København,Rækkehus,,
2016-12-22,4000000,"Solgt, Fri handel",1916,https://www.boligsiden.dk/adresse/mellemvangen-16-2700-broenshoej-01014720__16_______,Mellemvangen 16 2700 Brønshøj,Mellemvangen 16 2700,135.0,55.7100884,12.5102714,København,Rækkehus,,
2017-05-18,2095000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/aertebjergvej-22-2700-broenshoej-01018524__22_______,Ærtebjergvej 22 2700 Brønshøj,Ærtebjergvej 22 2700,68.0,55.7140056,12.4722207,København,Rækkehus,,
2017-03-23,4415000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/richard-mortensens-vej-16a-2300-koebenhavn-s-01015833_16a_______,Richard Mortensens Vej 16A 2300 København S,Richard Mortensens Vej 16A 2300,134.0,55.6230761,12.5720569,København,Rækkehus,,
2016-02-02,3620000,"Solgt, Fri handel""}]",2017,https://www.boligsiden.dk/adresse/doris-lessings-vej-51b-2300-koebenhavn-s-01011310_51b_______,Doris Lessings Vej 51B 2300 København S,Doris Lessings Vej 51B 2300,116.0,55.63733209999999,12.5757033,København,Rækkehus,,
2022-01-30,6750000,"Solgt, Fri handel",2002,https://www.boligsiden.dk/adresse/lillegrund-29-2300-koebenhavn-s-01014272__29_______,Lillegrund 29 2300 København S,Lillegrund 29 2300,119.0,55.659032,12.611819,København,Rækkehus,,
2016-06-10,4100000,"Solgt, Fri handel",2002,https://www.boligsiden.dk/adresse/lillegrund-29-2300-koebenhavn-s-01014272__29_______,Lillegrund 29 2300 København S,Lillegrund 29 2300,119.0,55.659032,12.611819,København,Rækkehus,,
2020-02-13,9010000,"Solgt, Fri handel",1888,https://www.boligsiden.dk/adresse/jerichausgade-51-1777-koebenhavn-v-01013396__51_______,Jerichausgade 51 1777 København V,Jerichausgade 51 1777,137.0,55.66681939999999,12.5378289,København,Rækkehus,,
2016-12-04,6850000,"Solgt, Fri handel",1888,https://www.boligsiden.dk/adresse/jerichausgade-51-1777-koebenhavn-v-01013396__51_______,Jerichausgade 51 1777 København V,Jerichausgade 51 1777,137.0,55.66681939999999,12.5378289,København,Rækkehus,,
2021-07-14,11400000,"Solgt, Fri handel",1889,https://www.boligsiden.dk/adresse/lundbyesgade-6-1771-koebenhavn-v-01014408___6_______,Lundbyesgade 6 1771 København V,Lundbyesgade 6 1771,135.0,56.1557385,10.1960742,København,Rækkehus,,
2015-11-26,3499000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/robert-jacobsens-vej-12v-2300-koebenhavn-s-01015894_12v_______,Robert Jacobsens Vej 12V 2300 København S,Robert Jacobsens Vej 12V 2300,105.0,55.6230901,12.5735294,København,Rækkehus,,
2015-05-15,2575000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/hoertoftevej-14-2700-broenshoej-01013240__14_______,Hørtoftevej 14 2700 Brønshøj,Hørtoftevej 14 2700,74.0,55.7142808,12.47332,København,Rækkehus,,
2020-09-07,4750000,"Solgt, Fri handel",2008,https://www.boligsiden.dk/adresse/poul-reumerts-vej-47-2500-valby-01015587__47_______,Poul Reumerts Vej 47 2500 Valby,Poul Reumerts Vej 47 2500,127.0,55.6570678,12.5091001,København,Rækkehus,,
2016-06-09,5045000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/soeflygade-15-1432-koebenhavn-k-01010386__15_______,Søflygade 15 1432 København K,Søflygade 15 1432,138.0,55.6840857,12.6137692,København,Rækkehus,,
2022-08-14,10750000,"Solgt, Fri handel",1888,https://www.boligsiden.dk/adresse/carstensgade-14-1770-koebenhavn-v-01011088__14_______,Carstensgade 14 1770 København V,Carstensgade 14 1770,137.0,55.6690184,12.5391794,København,Rækkehus,,
2016-06-29,3350000,"Solgt, Fri handel",1943,https://www.boligsiden.dk/adresse/daemningen-1-2500-valby-01011408___1_______,Dæmningen 1 2500 Valby,Dæmningen 1 2500,94.0,55.664682,12.4814583,København,Rækkehus,,
2015-01-29,3425000,"Solgt, Fri handel",1947,https://www.boligsiden.dk/adresse/tjoernelunds-alle-40-2500-valby-01017500__40_______,Tjørnelunds Allé 40 2500 Valby,Tjørnelunds Allé 40 2500,82.0,55.65714850000001,12.4798518,København,Rækkehus,,
2020-01-30,5295000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/margretheholmsvej-23-1432-koebenhavn-k-01014635__23_______,Margretheholmsvej 23 1432 København K,Margretheholmsvej 23 1432,126.0,55.6838549,12.6146009,København,Rækkehus,,
2019-08-01,4900000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/oxford-have-163-2300-koebenhavn-s-01015386_163_______,Oxford Have 163 2300 København S,Oxford Have 163 2300,135.0,55.642064,12.6092028,København,Rækkehus,,
2018-12-18,5825000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/hulgaardsvej-68-2400-koebenhavn-nv-01013072__68_______,Hulgårdsvej 68 2400 København NV,Hulgårdsvej 68 2400,179.0,55.6979333,12.5154807,København,Rækkehus,,
2015-12-18,3743204,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/frederiksborgvej-211a-2400-koebenhavn-nv-01011940211a_______,Frederiksborgvej 211A 2400 København NV,Frederiksborgvej 211A 2400,128.0,55.7257537,12.5263956,København,Rækkehus,,
2016-12-15,4300000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/clara-pontoppidans-vej-29-2500-valby-01011166__29_______,Clara Pontoppidans Vej 29 2500 Valby,Clara Pontoppidans Vej 29 2500,127.0,55.6575236,12.5109783,København,Rækkehus,,
2023-05-31,4900000,"Solgt, Fri handel",1943,https://www.boligsiden.dk/adresse/hansstedvej-45-2500-valby-01012600__45_______,Hansstedvej 45 2500 Valby,Hansstedvej 45 2500,102.0,55.664753,12.4819336,København,Rækkehus,,
2016-10-02,3500000,"Solgt, Fri handel",1943,https://www.boligsiden.dk/adresse/hansstedvej-45-2500-valby-01012600__45_______,Hansstedvej 45 2500 Valby,Hansstedvej 45 2500,102.0,55.664753,12.4819336,København,Rækkehus,,
2018-08-19,3525000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/abildvang-102-2700-broenshoej-01010014_102_______,Abildvang 102 2700 Brønshøj,Abildvang 102 2700,118.0,55.7158786,12.4646305,København,Rækkehus,,
2018-02-18,4317859,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/degneaeblevej-40-2500-valby-01011286__40_______,Degneæblevej 40 2500 Valby,Degneæblevej 40 2500,122.0,55.6557694,12.5012693,København,Rækkehus,,
2018-07-09,4600000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/clara-pontoppidans-vej-71-2500-valby-01011166__71_______,Clara Pontoppidans Vej 71 2500 Valby,Clara Pontoppidans Vej 71 2500,125.0,55.6576871,12.5104659,København,Rækkehus,,
2023-04-05,4195000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/vigerslev-alle-192-2500-valby-01018308_192_______,Vigerslev Allé 192 2500 Valby,Vigerslev Allé 192 2500,130.0,55.6584757,12.4891857,København,Rækkehus,,
2017-07-14,3600000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/vigerslev-alle-192-2500-valby-01018308_192_______,Vigerslev Allé 192 2500 Valby,Vigerslev Allé 192 2500,130.0,55.6584757,12.4891857,København,Rækkehus,,
2015-04-12,4200000,"Solgt, Fri handel",1900,https://www.boligsiden.dk/adresse/trekronergade-69-2500-valby-01017636__69_______,Trekronergade 69 2500 Valby,Trekronergade 69 2500,98.0,55.65656060000001,12.5202926,København,Rækkehus,,
2022-06-13,2400000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/tuborgvej-230-2400-koebenhavn-nv-01017684_230_______,Tuborgvej 230 2400 København NV,Tuborgvej 230 2400,129.0,55.7171805,12.5383761,København,Rækkehus,,
2018-08-27,7800000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/sundkaj-47-2150-nordhavn-01017122__47_______,Sundkaj 47 2150 Nordhavn,Sundkaj 47 2150,154.0,55.70948079999999,12.5997326,København,Rækkehus,,
2015-06-09,5500000,"Solgt, Fri handel",1894,https://www.boligsiden.dk/adresse/landskronagade-44-2100-koebenhavn-oe-01014124__44_______,Landskronagade 44 2100 København Ø,Landskronagade 44 2100,136.0,55.7133209,12.5734951,København,Rækkehus,,
2016-09-12,7400000,"Solgt, Fri handel",1888,https://www.boligsiden.dk/adresse/vesterfaelledvej-24-1750-koebenhavn-v-01018212__24_______,Vesterfælledvej 24 1750 København V,Vesterfælledvej 24 1750,137.0,55.6686565,12.5398084,København,Rækkehus,,
2020-12-15,6250000,"Solgt, Fri handel",1966,https://www.boligsiden.dk/adresse/kabbelejevej-27a-2700-broenshoej-01013480_27a_______,Kabbelejevej 27A 2700 Brønshøj,Kabbelejevej 27A 2700,192.0,55.7074098,12.4913887,København,Rækkehus,,
2023-05-06,10525000,"Solgt, Fri handel",1882,https://www.boligsiden.dk/adresse/jerichausgade-35-1777-koebenhavn-v-01013396__35_______,Jerichausgade 35 1777 København V,Jerichausgade 35 1777,137.0,55.6672585,12.5379174,København,Rækkehus,,
2023-12-05,3800000,"Solgt, Fri handel",1947,https://www.boligsiden.dk/adresse/tjoernelunds-alle-46-2500-valby-01017500__46_______,Tjørnelunds Allé 46 2500 Valby,Tjørnelunds Allé 46 2500,82.0,55.65713359999999,12.4795683,København,Rækkehus,,
2019-01-24,3700000,"Solgt, Fri handel",2007,https://www.boligsiden.dk/adresse/abildvang-140-2700-broenshoej-01010014_140_______,Abildvang 140 2700 Brønshøj,Abildvang 140 2700,112.0,55.7160811,12.4651977,København,Rækkehus,,
2018-04-11,7775000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/kildevaeldsgade-33-2100-koebenhavn-oe-01013656__33_______,Kildevældsgade 33 2100 København Ø,Kildevældsgade 33 2100,136.0,55.7144822,12.5752127,København,Rækkehus,,
2015-01-18,5919829,"Solgt, Fri handel""}]",2016,https://www.boligsiden.dk/adresse/rostockgade-12-2150-nordhavn-01015982__12_______,Rostockgade 12 2150 Nordhavn,Rostockgade 12 2150,141.0,55.70808659999999,12.5939619,København,Rækkehus,,
2022-10-21,5300000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/rubinolavej-5-2500-valby-01015995___5_______,Rubinolavej 5 2500 Valby,Rubinolavej 5 2500,123.0,55.6553856,12.5014901,København,Rækkehus,,
2018-07-30,4345000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/rubinolavej-5-2500-valby-01015995___5_______,Rubinolavej 5 2500 Valby,Rubinolavej 5 2500,123.0,55.6553856,12.5014901,København,Rækkehus,,
2020-05-03,4250000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/oxford-have-81-2300-koebenhavn-s-01015386__81_______,Oxford Have 81 2300 København S,Oxford Have 81 2300,119.0,55.6417558,12.6087389,København,Rækkehus,,
2016-10-21,2090000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/kildevaeldsgade-28-2100-koebenhavn-oe-01013656__28_______,Kildevældsgade 28 2100 København Ø,Kildevældsgade 28 2100,136.0,55.7146864,12.5750924,København,Rækkehus,,
2019-09-01,3500000,"Solgt, Fri handel",2022,https://www.boligsiden.dk/adresse/aaloekkevej-13b-2720-vanloese-01018688_13b_______,Åløkkevej 13B 2720 Vanløse,Åløkkevej 13B 2720,172.0,55.69046849999999,12.5055253,København,Rækkehus,,
2017-09-18,4600000,"Solgt, Fri handel""}]",2022,https://www.boligsiden.dk/adresse/aaloekkevej-13b-2720-vanloese-01018688_13b_______,Åløkkevej 13B 2720 Vanløse,Åløkkevej 13B 2720,172.0,55.69046849999999,12.5055253,København,Rækkehus,,
2015-11-27,3599000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/robert-jacobsens-vej-12x-2300-koebenhavn-s-01015894_12x_______,Robert Jacobsens Vej 12X 2300 København S,Robert Jacobsens Vej 12X 2300,108.0,55.6231081,12.573405,København,Rækkehus,,
2022-02-09,5800000,"Solgt, Fri handel",1992,https://www.boligsiden.dk/adresse/iranvej-39a-2300-koebenhavn-s-01013280_39a_______,Iranvej 39A 2300 København S,Iranvej 39A 2300,92.0,55.6492723,12.6329953,København,Rækkehus,,
2023-02-06,5350000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/tom-kristensens-vej-91-2300-koebenhavn-s-01017547__91_______,Tom Kristensens Vej 91 2300 København S,Tom Kristensens Vej 91 2300,115.0,55.6608726,12.5858044,København,Rækkehus,,
2018-08-23,10700000,"Solgt, Fri handel",1872,https://www.boligsiden.dk/adresse/sankt-pauls-gade-68-1313-koebenhavn-k-01016272__68_______,Sankt Pauls Gade 68 1313 København K,Sankt Pauls Gade 68 1313,164.0,55.6883406,12.5843143,København,Rækkehus,,
2019-08-21,4155000,"Solgt, Fri handel",1947,https://www.boligsiden.dk/adresse/rosenholms-alle-44-2500-valby-01015936__44_______,Rosenholms Allé 44 2500 Valby,Rosenholms Allé 44 2500,82.0,55.657329,12.4821461,København,Rækkehus,,
2020-11-05,9500000,"Solgt, Fri handel",1896,https://www.boligsiden.dk/adresse/weysesgade-48-2100-koebenhavn-oe-01018272__48_______,Weysesgade 48 2100 København Ø,Weysesgade 48 2100,136.0,55.71511,12.5755928,København,Rækkehus,,
2015-01-31,7200000,"Solgt, Fri handel",1875,https://www.boligsiden.dk/adresse/rosenvaengets-hovedvej-6b-2100-koebenhavn-oe-01015952__6b_______,Rosenvængets Hovedvej 6B 2100 København Ø,Rosenvængets Hovedvej 6B 2100,342.0,55.7006585,12.5836403,København,Rækkehus,,
2020-03-09,4955000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/tom-kristensens-vej-15-2300-koebenhavn-s-01017547__15_______,Tom Kristensens Vej 15 2300 København S,Tom Kristensens Vej 15 2300,115.0,55.6603842,12.5854903,København,Rækkehus,,
2018-03-13,13800000,"Solgt, Fri handel",1867,https://www.boligsiden.dk/adresse/bohlendachvej-20-1437-koebenhavn-k-01010678__20_______,Bohlendachvej 20 1437 København K,Bohlendachvej 20 1437,200.0,55.6788422,12.6044237,København,Rækkehus,,
2016-08-02,4900000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/kongshaven-48b-2500-valby-01013872_48b_______,Kongshaven 48B 2500 Valby,Kongshaven 48B 2500,145.0,55.6551128,12.4939031,København,Rækkehus,,
2019-11-22,4690000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/tom-kristensens-vej-55-2300-koebenhavn-s-01017547__55_______,Tom Kristensens Vej 55 2300 København S,Tom Kristensens Vej 55 2300,115.0,55.660612,12.5849878,København,Rækkehus,,
2022-07-12,4725000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/richard-mortensens-vej-8f-2300-koebenhavn-s-01015833__8f_______,Richard Mortensens Vej 8F 2300 København S,Richard Mortensens Vej 8F 2300,117.0,55.6240751,12.5718754,København,Rækkehus,,
2017-03-07,3815000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/richard-mortensens-vej-8f-2300-koebenhavn-s-01015833__8f_______,Richard Mortensens Vej 8F 2300 København S,Richard Mortensens Vej 8F 2300,117.0,55.6240751,12.5718754,København,Rækkehus,,
2020-11-27,5345000,"Solgt, Fri handel",2013,https://www.boligsiden.dk/adresse/tom-kristensens-vej-143-2300-koebenhavn-s-01017547_143_______,Tom Kristensens Vej 143 2300 København S,Tom Kristensens Vej 143 2300,115.0,55.6611231,12.5850469,København,Rækkehus,,
2017-08-02,4500000,"Solgt, Fri handel",2013,https://www.boligsiden.dk/adresse/tom-kristensens-vej-143-2300-koebenhavn-s-01017547_143_______,Tom Kristensens Vej 143 2300 København S,Tom Kristensens Vej 143 2300,115.0,55.6611231,12.5850469,København,Rækkehus,,
2019-07-31,6800000,"Solgt, Fri handel",1914,https://www.boligsiden.dk/adresse/engelstedsgade-47-2100-koebenhavn-oe-01011576__47_______,Engelstedsgade 47 2100 København Ø,Engelstedsgade 47 2100,198.0,55.7112911,12.5586292,København,Rækkehus,,
2018-04-06,4994420,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/rubinolavej-35-2500-valby-01015995__35_______,Rubinolavej 35 2500 Valby,Rubinolavej 35 2500,139.0,55.6555159,12.5026669,København,Rækkehus,,
2015-02-03,2995000,"Solgt, Fri handel",1964,https://www.boligsiden.dk/adresse/bygraensen-36-2770-kastrup-01010986__36_______,Bygrænsen 36 2770 Kastrup,Bygrænsen 36 2770,96.0,55.638184,12.5971554,København,Rækkehus,,
2021-02-02,4600000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/robert-jacobsens-vej-14f-2300-koebenhavn-s-01015894_14f_______,Robert Jacobsens Vej 14F 2300 København S,Robert Jacobsens Vej 14F 2300,109.0,55.6234342,12.5732674,København,Rækkehus,,
2015-06-24,4199000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/robert-jacobsens-vej-14f-2300-koebenhavn-s-01015894_14f_______,Robert Jacobsens Vej 14F 2300 København S,Robert Jacobsens Vej 14F 2300,109.0,55.6234342,12.5732674,København,Rækkehus,,
